Can I help you?	Can I help you?
I need a phone	Electronics and games can be found in the ElectroShop on your left.
Where can I find a phone	Electronics and games can be found in the ElectroShop on your left.
Where could I get a phone	Electronics and games can be found in the ElectroShop on your left.
Where could I buy a phone	Electronics and games can be found in the ElectroShop on your left.
Do you have a phone	Electronics and games can be found in the ElectroShop on your left.
Can I get a phone	Electronics and games can be found in the ElectroShop on your left.
I'd like to have a phone	Electronics and games can be found in the ElectroShop on your left.
I'd like to get a phone	Electronics and games can be found in the ElectroShop on your left.
I want to buy a vacuum cleaner	Electronics and games can be found in the ElectroShop on your left.
I need a vacuum cleaner	Electronics and games can be found in the ElectroShop on your left.
Where can I find a vacuum cleaner	Electronics and games can be found in the ElectroShop on your left.
Where could I get a vacuum cleaner	Electronics and games can be found in the ElectroShop on your left.
Where could I buy a vacuum cleaner	Electronics and games can be found in the ElectroShop on your left.
Do you have a vacuum cleaner	Electronics and games can be found in the ElectroShop on your left.
Can I get a vacuum cleaner	Electronics and games can be found in the ElectroShop on your left.
I'd like to have a vacuum cleaner	Electronics and games can be found in the ElectroShop on your left.
I'd like to get a vacuum cleaner	Electronics and games can be found in the ElectroShop on your left.
I'm looking for a new TV	Electronics and games can be found in the ElectroShop on your left.
I want to buy a new TV	Electronics and games can be found in the ElectroShop on your left.
Where can I find a new TV	Electronics and games can be found in the ElectroShop on your left.
Where could I get a new TV	Electronics and games can be found in the ElectroShop on your left.
Where can I buy a new TV	Electronics and games can be found in the ElectroShop on your left.
Where could I buy a new TV	Electronics and games can be found in the ElectroShop on your left.
Do you have a new TV	Electronics and games can be found in the ElectroShop on your left.
Can I get a new TV	Electronics and games can be found in the ElectroShop on your left.
I'd like to have a new TV	Electronics and games can be found in the ElectroShop on your left.
I'd like to get a new TV	Electronics and games can be found in the ElectroShop on your left.
I'm looking for a gift for a woman	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I want to buy a gift for a woman	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where can I find a gift for a woman	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where could I get a gift for a woman	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where can I buy a gift for a woman	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where could I buy a gift for a woman	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Do you have a gift for a woman	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Can I get a gift for a woman	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I'd like to have a gift for a woman	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I'd like to get a gift for a woman	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I want to buy a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where can I find a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where could I get a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where can I buy a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where could I buy a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Do you have a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Can I get a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I'd like to have a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I'd like to get a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I'm looking for something for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I want to buy something for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where can I find something for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where could I get something for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where can I buy something for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where could I buy something for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Do you have something for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Can I get something for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I'd like to have something for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I'd like to get something for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I want to buy a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where can I find a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where could I get a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where can I buy a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Where could I buy a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Do you have a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
Can I get a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I'd like to have a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I'd like to get a gift for my wife	Perfumes and body care can be found in the BodyStuff on the ground floor. You can find jewelry in Glitter and Shine on the first floor. There are books for every taste in our BookStore on the fourth floor.
I'm looking for a gift for a child	There are toys and games for any age in the Toy World on the third floor. Interesting and educative books from our BookStore on the fourth floor are always a good choice.
I want to buy a gift for a child	There are toys and games for any age in the Toy World on the third floor. Interesting and educative books from our BookStore on the fourth floor are always a good choice.
Where can I find a gift for a child	There are toys and games for any age in the Toy World on the third floor. Interesting and educative books from our BookStore on the fourth floor are always a good choice.
Where could I get a gift for a child	There are toys and games for any age in the Toy World on the third floor. Interesting and educative books from our BookStore on the fourth floor are always a good choice.
Where can I buy a gift for a child	There are toys and games for any age in the Toy World on the third floor. Interesting and educative books from our BookStore on the fourth floor are always a good choice.
Where could I buy a gift for a child	There are toys and games for any age in the Toy World on the third floor. Interesting and educative books from our BookStore on the fourth floor are always a good choice.
Do you have a gift for a child	There are toys and games for any age in the Toy World on the third floor. Interesting and educative books from our BookStore on the fourth floor are always a good choice.
Can I get a gift for a child	There are toys and games for any age in the Toy World on the third floor. Interesting and educative books from our BookStore on the fourth floor are always a good choice.
I'd like to have a gift for a child	There are toys and games for any age in the Toy World on the third floor. Interesting and educative books from our BookStore on the fourth floor are always a good choice.
I'd like to get a gift for a child	There are toys and games for any age in the Toy World on the third floor. Interesting and educative books from our BookStore on the fourth floor are always a good choice.
I'm looking for some candles?	HomeWorld is located on the last floor next to the supermarket
I want to buy some candles?	HomeWorld is located on the last floor next to the supermarket
I need some candles?	HomeWorld is located on the last floor next to the supermarket
Where can I find some candles?	HomeWorld is located on the last floor next to the supermarket
Where could I get some candles?	HomeWorld is located on the last floor next to the supermarket
Where could I buy some candles?	HomeWorld is located on the last floor next to the supermarket
Do you have some candles?	HomeWorld is located on the last floor next to the supermarket
Can I get some candles?	HomeWorld is located on the last floor next to the supermarket
I'd like to have some candles?	HomeWorld is located on the last floor next to the supermarket
I'd like to get some candles?	HomeWorld is located on the last floor next to the supermarket
I'm looking for headphones?	Electronics and games can be found in the ElectroShop on your left.
I want to buy headphones?	Electronics and games can be found in the ElectroShop on your left.
I need headphones?	Electronics and games can be found in the ElectroShop on your left.
Where can I find headphones?	Electronics and games can be found in the ElectroShop on your left.
Where could I get headphones?	Electronics and games can be found in the ElectroShop on your left.
Where could I buy headphones?	Electronics and games can be found in the ElectroShop on your left.
Do you have headphones?	Electronics and games can be found in the ElectroShop on your left.
Can I get headphones?	Electronics and games can be found in the ElectroShop on your left.
I'd like to have headphones?	Electronics and games can be found in the ElectroShop on your left.
I'd like to get headphones?	Electronics and games can be found in the ElectroShop on your left.
I'm looking for cinema tickets?	There is a cinema on the 4th floor. It has all the newest movies.
I want to buy cinema tickets?	There is a cinema on the 4th floor. It has all the newest movies.
I need cinema tickets?	There is a cinema on the 4th floor. It has all the newest movies.
Where can I find cinema tickets?	There is a cinema on the 4th floor. It has all the newest movies.
Where could I get cinema tickets?	There is a cinema on the 4th floor. It has all the newest movies.
Where could I buy cinema tickets?	There is a cinema on the 4th floor. It has all the newest movies.
Do you have cinema tickets?	There is a cinema on the 4th floor. It has all the newest movies.
Can I get cinema tickets?	There is a cinema on the 4th floor. It has all the newest movies.
I'd like to have cinema tickets?	There is a cinema on the 4th floor. It has all the newest movies.
I'd like to get cinema tickets?	There is a cinema on the 4th floor. It has all the newest movies.
I'm looking for a cup of coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
I want to buy a cup of coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
I need a cup of coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
Where can I find a cup of coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
Where could I get a cup of coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
Where could I buy a cup of coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
Do you have a cup of coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
Can I get a cup of coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
I'd like to have a cup of coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
I'd like to get a cup of coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
I'm looking for computer games?	Electronics and games can be found in the ElectroShop on your left.
I want to buy computer games?	Electronics and games can be found in the ElectroShop on your left.
I need computer games?	Electronics and games can be found in the ElectroShop on your left.
Where can I find computer games?	Electronics and games can be found in the ElectroShop on your left.
Where could I get computer games?	Electronics and games can be found in the ElectroShop on your left.
Where could I buy computer games?	Electronics and games can be found in the ElectroShop on your left.
Do you have computer games?	Electronics and games can be found in the ElectroShop on your left.
Can I get computer games?	Electronics and games can be found in the ElectroShop on your left.
I'd like to have computer games?	Electronics and games can be found in the ElectroShop on your left.
I'd like to get computer games?	Electronics and games can be found in the ElectroShop on your left.
I'm looking for some food?	There is a supermarket on the ground floor. I could also suggest a restaurant.
I want to buy some food?	There is a supermarket on the ground floor. I could also suggest a restaurant.
I need some food?	There is a supermarket on the ground floor. I could also suggest a restaurant.
Where can I find some food?	There is a supermarket on the ground floor. I could also suggest a restaurant.
Where could I get some food?	There is a supermarket on the ground floor. I could also suggest a restaurant.
Where could I buy some food?	There is a supermarket on the ground floor. I could also suggest a restaurant.
Do you have some food?	There is a supermarket on the ground floor. I could also suggest a restaurant.
Can I get some food?	There is a supermarket on the ground floor. I could also suggest a restaurant.
I'd like to have some food?	There is a supermarket on the ground floor. I could also suggest a restaurant.
I'd like to get some food?	There is a supermarket on the ground floor. I could also suggest a restaurant.
I'm looking for some coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
I want to buy some coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
I need some coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
Where can I find some coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
Where could I get some coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
Where could I buy some coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
Do you have some coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
Can I get some coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
I'd like to have some coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
I'd like to get some coffee?	We have many high quality restaurants. Food Place on the rooftop is the biggest, for Asian Food there is Red Dragon on the third floor. MacDonalds is located on the ground floor
I'm looking for a pair of shoes?	There are three footwear shops in here. The nearest is located right to your left, but it sells only womens footwear. Are you interested in childrens or mens footwear instead?
I want to buy a pair of shoes?	There are three footwear shops in here. The nearest is located right to your left, but it sells only womens footwear. Are you interested in childrens or mens footwear instead?
I need a pair of shoes?	There are three footwear shops in here. The nearest is located right to your left, but it sells only womens footwear. Are you interested in childrens or mens footwear instead?
Where can I find a pair of shoes?	There are three footwear shops in here. The nearest is located right to your left, but it sells only womens footwear. Are you interested in childrens or mens footwear instead?
Where could I get a pair of shoes?	There are three footwear shops in here. The nearest is located right to your left, but it sells only womens footwear. Are you interested in childrens or mens footwear instead?
Where could I buy a pair of shoes?	There are three footwear shops in here. The nearest is located right to your left, but it sells only womens footwear. Are you interested in childrens or mens footwear instead?
Do you have a pair of shoes?	There are three footwear shops in here. The nearest is located right to your left, but it sells only womens footwear. Are you interested in childrens or mens footwear instead?
Can I get a pair of shoes?	There are three footwear shops in here. The nearest is located right to your left, but it sells only womens footwear. Are you interested in childrens or mens footwear instead?
I'd like to have a pair of shoes?	There are three footwear shops in here. The nearest is located right to your left, but it sells only womens footwear. Are you interested in childrens or mens footwear instead?
I'd like to get a pair of shoes?	There are three footwear shops in here. The nearest is located right to your left, but it sells only womens footwear. Are you interested in childrens or mens footwear instead?
I'm looking for gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I want to buy gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I need gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where can I find gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where could I get gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where could I buy gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Do you have gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Can I get gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'd like to have gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'd like to get gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'm looking for gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I want to buy gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I need gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where can I find gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where could I get gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where could I buy gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Do you have gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Can I get gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'd like to have gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'd like to get gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'm looking for a pair of gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I want to buy a pair of gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I need a pair of gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where can I find a pair of gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where could I get a pair of gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where could I buy a pair of gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Do you have a pair of gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Can I get a pair of gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'd like to have a pair of gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'd like to get a pair of gloves?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'm looking for a pair of gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I want to buy a pair of gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I need a pair of gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where can I find a pair of gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where could I get a pair of gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where could I buy a pair of gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Do you have a pair of gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Can I get a pair of gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'd like to have a pair of gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'd like to get a pair of gloves?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'm looking for socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I want to buy socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I need socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where can I find socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where could I get socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where could I buy socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Do you have socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Can I get socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'd like to have socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'd like to get socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'm looking for socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I want to buy socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I need socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where can I find socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where could I get socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where could I buy socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Do you have socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Can I get socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'd like to have socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'd like to get socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'm looking for some socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I want to buy some socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I need some socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where can I find some socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where could I get some socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where could I buy some socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Do you have some socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Can I get some socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'd like to have some socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'd like to get some socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'm looking for some socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I want to buy some socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I need some socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where can I find some socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where could I get some socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where could I buy some socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Do you have some socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Can I get some socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'd like to have some socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'd like to get some socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'm looking for a pair of socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I want to buy a pair of socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I need a pair of socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where can I find a pair of socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where could I get a pair of socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Where could I buy a pair of socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Do you have a pair of socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
Can I get a pair of socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'd like to have a pair of socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'd like to get a pair of socks?	All of our clothing shops have good quality and good prices. There are currently discounts in M and H, in Hippala and in Lara.
I'm looking for a pair of socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I want to buy a pair of socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I need a pair of socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where can I find a pair of socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where could I get a pair of socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Where could I buy a pair of socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Do you have a pair of socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
Can I get a pair of socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'd like to have a pair of socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'd like to get a pair of socks?	M and H has a wide choice of cheap clothes. They are located on the second floor.
I'm looking for a pair of glasses?	The Optician is located next to MacDonals on the ground floor
I want to buy a pair of glasses?	The Optician is located next to MacDonals on the ground floor
I need a pair of glasses?	The Optician is located next to MacDonals on the ground floor
Where can I find a pair of glasses?	The Optician is located next to MacDonals on the ground floor
Where could I get a pair of glasses?	The Optician is located next to MacDonals on the ground floor
Where could I buy a pair of glasses?	The Optician is located next to MacDonals on the ground floor
Do you have a pair of glasses?	The Optician is located next to MacDonals on the ground floor
Can I get a pair of glasses?	The Optician is located next to MacDonals on the ground floor
I'd like to have a pair of glasses?	The Optician is located next to MacDonals on the ground floor
I'd like to get a pair of glasses?	The Optician is located next to MacDonals on the ground floor
I'm looking for a pair of sunglasses?	The Optician is located next to MacDonals on the ground floor. Also many clothes shops have a selection of sunglasses.
I want to buy a pair of sunglasses?	The Optician is located next to MacDonals on the ground floor. Also many clothes shops have a selection of sunglasses.
I need a pair of sunglasses?	The Optician is located next to MacDonals on the ground floor. Also many clothes shops have a selection of sunglasses.
Where can I find a pair of sunglasses?	The Optician is located next to MacDonals on the ground floor. Also many clothes shops have a selection of sunglasses.
Where could I get a pair of sunglasses?	The Optician is located next to MacDonals on the ground floor. Also many clothes shops have a selection of sunglasses.
Where could I buy a pair of sunglasses?	The Optician is located next to MacDonals on the ground floor. Also many clothes shops have a selection of sunglasses.
Do you have a pair of sunglasses?	The Optician is located next to MacDonals on the ground floor. Also many clothes shops have a selection of sunglasses.
Can I get a pair of sunglasses?	The Optician is located next to MacDonals on the ground floor. Also many clothes shops have a selection of sunglasses.
I'd like to have a pair of sunglasses?	The Optician is located next to MacDonals on the ground floor. Also many clothes shops have a selection of sunglasses.
I'd like to get a pair of sunglasses?	The Optician is located next to MacDonals on the ground floor. Also many clothes shops have a selection of sunglasses.
I'm looking for a pen?	You can find what you need in AllForOffice on the first floor near the Security Office
I want to buy a pen?	You can find what you need in AllForOffice on the first floor near the Security Office
